=	605 221 612 232
Partnership	612 221 673 232
)	673 221 677 232
Note	123 233 153 244
: 	149 233 155 244
Check 	157 233 193 244
the 	195 233 212 244
appropriate 	215 233 277 244
box 	280 233 301 244
in 	303 233 312 244
the 	315 233 333 244
line 	336 233 355 244
above 	357 233 391 244
for 	393 233 409 244
the 	411 233 428 244
tax 	431 233 448 244
classification 	451 233 519 244
of 	523 233 534 244
the 	536 233 553 244
single	556 233 587 244
-	588 233 592 244
member 	593 233 637 244
owner	640 233 673 244
. 	673 233 675 244
Do 	682 233 698 244
not 	700 233 718 244
check	720 233 754 244
LLC 	124 243 147 253
if 	149 243 156 253
the 	158 243 176 253
LLC 	179 243 201 253
is 	204 243 213 253
classified 	215 243 265 253
as 	268 243 281 253
a 	284 243 291 253
single	293 243 325 253
-	325 243 329 253
member 	331 243 374 253
LLC 	377 243 399 253
that 	402 243 423 253
is 	425 243 435 253
disregarded 	438 243 501 253
from 	504 243 529 253
the 	532 243 549 253
owner 	553 243 586 253
unless 	589 243 622 253
the 	625 243 643 253
owner 	646 243 679 253
of 	682 243 693 253
the 	696 243 712 253
LLC 	716 243 738 253
is	741 243 753 253
another 	124 253 165 263
LLC 	168 253 190 263
that 	193 253 214 263
is 	217 253 226 263
not 	229 253 248 263
disregarded 	251 253 314 263
from 	317 253 342 263
the 	345 253 362 263
owner 	365 253 399 263
for 	401 253 417 263
U.S. 	419 253 442 263
federal 	445 253 481 262
tax 	484 253 501 262
purposes	504 253 555 262
. 	555 253 558 262
Otherwise	560 253 615 262
, 	615 253 617 262
a 	621 253 628 262
single	631 253 662 262
-	659 253 666 262
member 	668 253 710 262
LLC 	715 253 737 262
that	739 253 760 262
Is 	121 263 133 273
disregarded 	135 263 201 273
from 	202 263 228 273
the 	231 263 248 273
owner 	251 263 284 273
should 	287 263 323 273
check 	325 263 359 273
the 	361 263 378 273
appropriate 	381 263 443 273
box 	446 263 467 273
for 	469 263 484 273
the 	487 263 504 273
tax 	507 263 524 273
classification 	527 262 596 272
of 	598 262 609 272
its 	612 262 625 272
owner	627 262 662 272
.	661 262 664 272
☐ 	101 277 116 288
Other 	122 278 155 287
(	157 278 162 287
see 	161 278 181 287
instructions	183 278 245 287
)	245 278 248 287
5 	92 290 105 299
Address 	104 289 153 299
(	154 289 160 299
number	159 289 199 299
, 	200 289 202 299
street	205 289 236 299
, 	236 289 239 299
and 	243 289 263 299
apt	265 289 283 299
. 	284 289 286 299
or 	289 289 301 299
suite 	303 289 330 299
no	333 289 346 299
.	345 289 348 299
) 	349 289 352 299
See 	355 289 377 299
Instructions	379 289 441 299
.	441 289 444 299
37 	92 306 111 317
Hatherley 	114 306 186 317
Street	188 306 233 317
6 	95 320 105 328
City	107 319 130 328
, 	130 319 133 328
state	136 319 163 328
, 	163 319 165 328
and 	168 319 189 328
ZIP 	192 319 211 328
code	213 319 240 328
Cheltenham	92 335 181 346
, 	182 335 185 346
Gloucestershire	190 335 306 345
, 	306 335 310 346
GL50 	313 334 353 345
2TT	356 334 387 345
7 	92 347 104 357
List 	106 347 127 357
account 	129 347 173 357
number	176 347 216 357
(	216 347 220 357
s	219 347 226 357
) 	224 347 228 357
here 	232 347 255 357
(	258 347 264 357
optional	262 347 303 357
)	304 347 308 357
Part 	60 378 99 386
I 	99 378 104 386
Taxpayer 	143 376 221 389
Identification 	225 376 330 389
Number 	336 375 401 389
(	405 375 414 388
TIN	409 375 438 388
)	435 375 443 388
016937380453EUR	461 362 596 370
Exemption 	767 233 822 244
from 	826 233 850 244
FATCA 	854 233 891 244
reporting	895 233 941 244
code 	767 247 797 256
(	796 247 803 256
if 	801 247 808 256
any	810 247 831 256
)	827 247 833 256
(	765 275 776 283
Applies 	766 275 798 282
to 	799 275 808 282
accounts 	808 275 844 282
maintained 	845 275 888 282
outside 	889 275 917 282
the 	918 275 931 282
U.S.	932 275 950 282
)	948 275 953 282
Requester's 	656 287 721 297
name 	724 287 754 297
and 	756 287 777 297
address 	779 287 822 297
(	825 287 830 297
optional	828 287 869 297
)	870 287 873 297
Enter 	51 391 84 402
your 	86 391 115 402
TIN 	117 391 139 402
in 	143 391 154 402
the 	157 391 177 402
appropriate 	180 391 251 402
box	255 391 278 402
. 	278 391 280 402
The 	284 391 307 402
TIN 	311 391 332 402
provided 	336 391 390 402
must 	395 390 424 402
match 	428 390 466 402
the 	469 390 489 402
name 	493 390 526 402
given 	530 390 562 402
on 	566 390 581 402
line 	586 390 606 402
1 	611 390 616 402
to 	621 390 634 402
avoid	637 390 671 402
backup 	51 402 98 413
withholding	99 402 171 413
. 	172 402 175 413
For 	179 402 199 413
individuals	202 402 267 413
, 	267 402 270 412
this 	274 402 296 412
is 	300 402 310 412
generally 	313 402 368 412
your 	371 401 399 412
social 	403 401 437 412
security 	441 401 490 412
number 	493 401 539 412
(	543 401 547 412
SSN	546 401 573 412
)	574 401 577 412
. 	578 401 581 412
However	585 401 638 412
, 	640 401 642 412
for 	646 401 663 412
a	666 401 674 412
resident 	52 413 101 424
allen	104 413 132 424
, 	133 413 136 424
sole 	140 413 165 424
proprietor	170 412 229 424
, 	230 412 232 423
or 	236 412 249 423
disregarded 	252 412 325 423
entity	328 412 363 423
, 	363 412 366 423
see 	370 412 392 423
the 	395 412 415 423
instructions 	418 412 489 423
for 	492 412 509 423
Part 	512 412 537 423
I	541 412 544 423
, 	546 412 549 423
later	553 412 580 423
. 	579 412 581 423
For 	587 412 607 423
other	610 412 642 423
entities	51 423 96 435
, 	96 423 98 434
it 	103 423 110 434
is 	114 423 124 434
your 	127 423 155 434
employer 	158 423 215 434
identification 	218 423 296 434
number 	301 423 346 434
(	350 423 354 434
EIN	354 423 375 434
)	375 423 378 433
. 	380 423 383 433
If 	387 423 395 433
you 	397 423 420 433
do 	424 423 440 433
not 	444 423 464 433
have 	467 423 496 433
a 	499 423 508 433
number	511 422 558 433
, 	558 422 560 433
see 	565 422 587 433
How 	590 422 619 433
to 	622 422 634 433
get 	637 422 657 433
a	660 422 669 433
TIN	52 435 74 444
, 	71 435 76 444
later	80 435 108 444
.	108 435 111 444
Note	50 447 83 459
: 	80 447 86 458
If 	91 447 99 458
the 	102 447 121 458
account 	124 447 174 458
is 	178 447 188 458
in 	192 447 202 458
more 	207 447 237 458
than 	240 447 267 458
one 	271 447 295 458
name	298 447 332 458
, 	332 447 335 458
see 	339 447 361 458
the 	364 447 384 458
instructions 	387 447 458 458
for 	462 447 478 458
line 	480 447 503 458
1. 	506 447 518 458
Also 	521 447 549 458
see 	552 447 574 458
What 	577 447 609 458
Name 	611 447 647 458
and	649 447 675 458
Number 	48 459 102 470
To 	104 459 120 470
Give 	122 459 152 470
the 	155 459 175 470
Requester 	179 459 242 470
for 	245 459 261 470
guidelines 	265 459 325 470
on 	330 459 345 470
whose 	348 459 389 470
number 	393 459 440 470
to 	443 459 455 470
enter	458 459 490 470
.	491 459 494 470
Part 	58 493 97 501
II	99 493 108 501
Certification	145 492 246 500
Under 	51 506 89 517
penalties 	93 506 149 517
of 	152 506 165 517
perjury	168 506 211 517
, 	210 506 213 517
I 	217 506 221 517
certify 	224 506 263 517
that	265 506 290 517
:	287 506 292 517
Social 	705 388 742 397
security 	745 388 791 397
number	792 388 837 397
or	699 435 718 441
Employer 	704 445 762 455
identification 	765 445 837 455
number	840 445 884 455
1. 	53 518 63 531
The 	67 518 90 530
number 	95 518 142 530
shown 	146 518 185 530
on 	189 518 204 530
this 	208 518 229 530
form 	233 518 261 530
is 	266 518 275 530
my 	280 518 298 530
correct 	301 518 344 530
taxpayer 	348 518 401 530
identification 	404 518 482 530
number 	487 518 533 530
(	537 518 541 530
or 	540 518 552 530
I 	556 518 558 530
am 	563 518 581 530
waiting 	585 518 628 530
for 	633 518 649 530
a 	653 518 660 530
number 	665 518 710 530
to 	714 518 726 530
be 	730 518 746 530
issued 	749 518 788 530
to 	792 518 804 530
me	807 518 827 530
)	825 518 829 530
; 	830 518 833 530
and	837 518 859 530
2. 	51 529 64 542
I 	68 529 71 542
am 	74 529 93 542
not 	98 529 117 542
subject 	121 529 165 542
to 	169 529 182 542
backup 	186 529 230 542
withholding 	234 529 305 542
because	309 529 361 542
: 	361 529 364 542
(	368 529 371 542
a	371 529 380 542
) 	378 529 382 542
I 	387 529 389 542
am 	393 529 412 542
exempt 	416 529 462 542
from 	466 529 493 542
backup 	498 529 542 542
withholding	546 529 616 542
, 	616 529 619 542
or 	623 529 636 542
(	639 529 644 542
b	643 529 651 542
) 	650 529 654 542
I 	659 529 662 542
have 	666 529 696 542
not 	698 529 719 542
been 	722 529 752 542
notified 	756 529 800 542
by 	804 529 820 542
the 	822 529 842 542
Internal 	844 529 890 542
Revenue	894 529 947 542
Service 	67 540 113 553
(	114 540 120 552
IRS	120 540 143 552
) 	142 540 146 552
that 	149 540 173 552
I 	177 540 179 552
am 	185 540 202 552
subject 	207 540 251 552
to 	255 540 267 552
backup 	271 540 317 552
withholding 	320 540 390 552
as 	393 540 409 552
a 	412 540 420 552
result 	424 540 457 552
of 	461 540 474 552
a 	475 540 484 552
failure 	487 540 524 552
to 	527 540 540 552
report 	544 540 579 552
all 	583 540 596 552
interest 	601 540 646 552
or 	650 540 662 552
dividends	666 540 724 552
, 	725 540 728 552
or 	732 540 744 552
(	748 540 753 552
c	751 540 759 552
) 	759 540 763 552
the 	766 540 785 552
IRS 	789 540 810 552
has 	814 540 835 552
notified 	838 540 883 552
me 	888 540 905 552
that 	909 540 932 552
I 	936 540 939 552
am	943 540 963 552
no 	68 553 84 564
longer 	86 553 126 564
subject 	129 553 174 564
to 	177 553 190 564
backup 	193 553 239 564
withholding	242 553 313 564
; 	312 553 315 563
and	319 553 343 563
3. 	52 568 63 579
I 	66 568 71 579
am 	75 568 94 579
a 	98 568 107 579
U.S. 	109 568 135 579
citizen 	139 568 178 579
or 	183 568 195 579
other 	199 568 230 579
U.S. 	233 568 259 579
person 	264 568 305 579
(	309 568 313 579
defined 	313 568 358 579
below	362 568 399 578
)	397 568 402 578
; 	403 568 406 578
and	410 568 433 578
4. 	49 582 64 593
The 	66 582 91 593
FATCA 	95 582 139 593
code	142 582 173 593
(	172 582 177 593
s	176 582 183 593
) 	182 582 186 593
entered 	190 582 236 593
on 	240 582 255 593
this 	259 582 280 593
form 	284 582 312 593
(	316 582 320 593
if 	320 582 327 593
any	330 582 353 593
) 	352 582 356 593
indicating 	360 582 419 593
that 	422 582 446 593
I 	449 582 452 593
am 	457 582 476 593
exempt 	480 581 525 592
from 	530 581 557 592
FATCA 	562 581 605 592
reporting 	608 581 662 592
is 	666 581 677 592
correct	679 581 723 592
.	723 581 726 592
Certification 	52 595 130 608
instructions	133 595 207 607
. 	207 595 210 607
You 	212 595 236 607
must 	240 595 268 607
cross 	273 595 303 607
out 	308 595 326 607
item 	328 595 355 607
2 	359 595 366 607
above 	369 595 405 607
if 	408 595 417 607
you 	418 595 439 607
have 	443 595 471 607
been 	474 595 503 607
notified 	506 595 549 607
by 	553 595 568 607
the 	570 595 588 607
IRS 	593 595 613 607
that 	616 595 638 607
you 	641 595 663 607
are 	666 595 685 607
currently 	688 595 740 607
subject 	742 595 784 607
to 	787 595 800 607
backup 	801 595 845 607
withholding 	847 595 914 607
because	917 594 966 607
you 	51 606 74 620
have 	77 606 107 619
failed 	109 606 141 619
to 	144 606 157 619
report 	160 606 194 619
all 	197 606 210 619
interest 	215 606 256 619
and 	261 606 282 619
dividends 	286 606 342 619
on 	346 606 359 619
your 	362 606 389 619
tax 	392 606 411 619
retum	414 606 447 619
, 	448 606 451 619
For 	455 606 475 619
real 	478 606 498 619
estate 	503 606 538 619
transactions	540 606 612 619
, 	612 606 615 619
item 	619 606 643 619
2 	647 606 655 619
does 	658 606 687 619
not 	690 606 709 619
apply	712 605 745 619
. 	744 605 747 619
For 	752 605 770 619
mortgage 	775 605 829 619
interest 	831 605 875 619
paid	875 605 905 619
,	902 605 909 619
acquisition 	53 618 116 631
or 	120 618 132 630
abandonment 	135 618 215 630
of 	220 618 232 630
secured 	234 617 280 630
property	284 617 334 630
, 	333 617 336 630
cancellation 	340 617 409 630
of 	413 617 425 630
debt	427 617 455 630
, 	454 617 457 629
contributions 	461 617 537 629
to 	540 617 553 629
an 	555 617 570 629
individual 	573 617 627 629
retirement 	632 616 690 629
arrangement 	693 616 766 629
(	767 616 773 629
IRA	772 616 794 629
)	792 616 796 629
, 	797 616 800 629
and 	804 616 825 629
generally	829 616 880 629
, 	878 616 882 629
payments	887 616 943 629
other 	52 629 84 640
than 	86 629 113 640
interest 	117 629 159 640
and 	163 629 185 640
dividends	188 629 244 640
, 	245 629 247 640
you 	250 629 272 640
are 	276 629 294 640
not 	298 628 316 640
required 	320 628 368 639
to 	372 628 384 639
sign 	386 628 411 639
the 	414 628 433 639
certification	436 628 503 639
, 	503 628 506 639
but 	511 628 530 639
you 	532 628 553 639
must 	558 628 586 639
provide 	590 628 633 639
your 	635 628 662 639
correct 	666 628 706 639
TIN	709 628 729 639
. 	730 628 733 639
See 	737 628 760 639
the 	762 628 781 639
instructions 	785 627 850 639
for 	853 627 869 638
Part 	872 627 896 638
II	900 627 906 638
, 	907 627 909 638
later	913 627 939 638
.	938 627 941 638
Sign	51 650 91 661
Signature 	123 654 182 662
of	182 654 196 662
Here 	51 661 96 670
Dis 	121 654 146 676
pereon 	151 654 196 676
Charlettoring	222 654 430 676
General 	51 683 142 697
Instructions	151 683 284 697
Section 	54 705 99 714
references 	105 705 168 714
are 	172 705 190 714
to 	194 705 207 714
the 	210 704 230 713
Internal 	234 704 278 713
Revenue 	283 704 336 713
Code 	339 704 372 713
unless 	377 704 416 713
otherwise	420 704 479 713
noted	52 717 91 724
.	89 717 92 724
Future 	53 730 97 740
developments	99 730 192 740
. 	193 730 195 740
For 	199 730 220 740
the 	223 729 242 740
latest 	246 729 279 740
information 	284 729 351 740
about 	355 729 391 740
developments	394 729 481 740
related 	53 740 96 751
to 	99 740 112 751
Form 	116 740 148 751
W	151 740 165 751
-	165 740 169 751
9 	169 740 177 751
and 	180 740 204 751
its 	208 740 221 751
instructions	226 740 296 751
, 	296 740 299 751
such 	303 740 333 751
as 	336 740 351 751
legislation 	354 740 415 751
enacted	420 740 470 751
after 	54 752 82 763
they 	85 752 113 762
were 	114 752 145 762
published	149 751 208 762
, 	209 751 211 762
go 	215 751 231 762
to 	234 751 248 762
www.irs.gov/FormW9	251 751 383 761
.	381 751 386 761
Purpose 	54 770 135 784
of 	142 770 161 784
Form	168 770 216 784
An 	52 787 70 800
individual 	74 787 132 799
or 	136 787 149 799
entity 	152 787 186 799
(	188 787 193 799
Form 	193 787 224 799
W	227 787 241 799
-	242 787 246 799
9 	246 787 254 799
requester	259 787 315 799
) 	315 787 318 799
who 	322 787 348 799
is 	352 787 362 799
required 	367 787 417 799
to 	421 787 433 799
file 	437 787 454 799
an	457 787 472 799
information 	54 799 123 809
return 	127 799 162 809
with 	167 799 192 809
the 	196 799 215 809
IRS 	220 799 240 809
must 	245 799 274 809
obtain 	278 799 316 809
your 	319 799 348 809
correct 	350 799 394 809
taxpayer	397 799 451 809
identification 	54 809 132 821
number 	136 809 183 821
(	187 809 195 821
TIN	190 809 210 821
) 	211 809 215 821
which 	218 809 254 821
may 	259 809 285 821
be 	286 809 303 821
your 	306 809 334 820
social 	337 809 372 820
security 	377 809 425 820
number	429 809 476 820
(	52 822 61 832
SSN	57 821 85 832
)	85 821 91 832
, 	89 821 94 832
individual 	98 821 155 832
taxpayer 	159 821 212 832
identification 	216 821 293 832
number 	297 821 344 831
(	346 821 351 831
ITIN	350 821 375 831
)	375 821 378 831
, 	379 821 383 831
adoption	386 821 440 831
taxpayer 	53 832 108 843
identification 	113 832 189 843
number 	194 832 240 843
(	243 832 249 843
ATIN	246 832 276 843
)	277 831 280 842
, 	281 831 284 842
or 	289 831 301 842
employer 	305 831 361 842
identification 	365 831 443 842
number	447 831 494 842
(	52 843 63 853
EIN	57 842 80 853
)	79 842 85 853
, 	84 842 88 853
to 	91 842 104 853
report 	107 842 145 853
on 	148 842 163 853
an 	167 842 182 853
information 	186 842 254 853
return 	259 842 294 853
the 	298 842 317 853
amount 	321 842 367 853
paid 	371 842 397 853
to 	401 842 414 853
you	416 842 439 853
, 	440 842 443 852
or 	446 842 460 852
other	463 842 495 852
amount 	52 853 102 864
reportable 	106 853 168 864
on 	172 853 186 864
an 	190 853 205 864
information 	210 853 278 864
return	282 853 318 864
. 	318 853 321 864
Examples 	325 853 385 864
of 	389 852 402 863
information	404 852 472 863
returns 	55 863 98 874
include	102 863 146 874
, 	146 863 148 874
but 	154 863 173 874
are 	177 863 196 874
not 	201 863 220 874
limited 	224 863 264 874
to	268 863 280 874
, 	280 863 283 874
the 	287 863 307 874
following	310 863 365 874
.	364 863 369 874
• 	55 878 63 888
Form 	66 878 97 888
1099	101 878 132 888
-	132 878 136 888
INT 	137 878 159 888
(	162 878 165 888
interest 	165 878 211 888
earned 	214 878 257 888
or 	261 878 273 888
paid	277 878 303 888
)	303 878 307 888
Cat	391 908 415 915
. 	412 908 414 915
No. 	417 908 437 915
10231X	439 908 482 915
Date►	650 662 691 668
23-7-2000	713 655 836 667
• 	533 681 540 692
Form 	543 681 574 692
1099	578 681 608 692
-	609 681 613 692
DIV 	613 681 637 692
(	638 681 643 692
dividends	642 681 701 692
, 	701 681 705 692
including 	709 681 763 692
those 	766 680 801 692
from 	804 680 831 691
stocks 	835 680 875 691
or 	879 680 891 691
mutual	894 680 934 691
funds	530 693 568 703
)	562 693 571 703
• 	532 706 541 717
Form 	543 706 574 716
1099	579 706 608 716
-	609 706 613 716
MISC 	613 706 648 716
(	651 706 656 716
various 	655 706 698 716
types 	702 706 737 716
of 	740 706 752 716
income	755 706 799 716
, 	800 706 803 716
prizes	807 706 842 716
, 	842 706 845 716
awards	850 706 894 716
, 	894 706 897 716
or 	901 706 913 716
gross	917 706 950 716
proceeds	531 718 590 728
)	586 718 593 728
• 	531 732 541 742
Form 	543 731 575 741
1099	578 731 609 741
-	609 731 614 741
B 	613 731 623 741
(	627 731 632 741
stock 	631 731 665 741
or 	667 731 680 741
mutual 	684 731 724 741
fund 	728 731 756 741
sales 	760 731 791 741
and 	794 731 817 741
certain 	820 731 861 741
other	864 731 897 741
transactions 	531 743 607 753
by 	610 743 626 753
brokers	629 743 676 753
)	674 743 679 753
• 	531 756 543 767
Form 	543 756 575 767
1099	578 756 609 767
-	610 756 615 767
S 	613 756 624 767
(	627 756 631 767
proceeds 	631 756 687 767
from 	691 756 719 767
real 	723 756 744 767
estate 	748 756 786 767
transactions	790 756 863 767
)	863 756 867 767
• 	533 770 542 781
Form 	544 770 575 781
1099	580 770 609 781
-	610 770 614 781
K 	614 770 624 781
