Give 	808 55 842 64
Form 	845 55 880 64
to 	885 55 899 64
the	903 55 925 64
Identification 	302 65 434 79
Number 	443 65 521 78
and 	529 65 564 78
Certification	572 65 696 78
(	57 74 62 83
Rev. 	61 74 84 83
October 	87 74 129 83
2018	131 74 158 83
)	155 74 159 83
Department 	57 85 113 94
of 	117 85 125 94
the 	128 85 144 94
Treasury	146 85 187 94
requester	810 69 876 79
. 	877 69 878 79
Do 	885 69 904 79
not	908 69 931 79
send 	810 83 842 91
to 	846 83 860 91
the 	865 83 887 91
IRS	892 83 916 91
.	916 83 919 91
Internal 	58 94 92 101
Revenue 	96 94 137 101
Service	139 94 175 101
Go 	285 92 306 102
to 	308 92 321 102
www.irs.gov/FormW9 	323 92 459 102
for 	463 92 480 102
instructions 	484 92 557 102
and 	561 92 584 102
the 	587 92 608 102
latest 	612 92 646 102
information	650 92 721 102
.	722 92 725 102
Part 	65 396 105 405
I	104 396 108 405
1 	99 107 106 116
Name 	112 107 142 116
(	146 107 149 116
as 	149 107 160 116
shown 	163 107 197 116
on 	201 107 213 116
your 	216 107 240 116
income 	242 107 279 116
tax 	283 107 299 116
return	302 107 332 116
)	331 107 335 116
. 	335 107 337 116
Name 	341 107 372 116
is 	374 107 383 116
required 	387 107 428 116
on 	432 107 444 116
this 	448 107 466 116
line	469 107 487 116
; 	486 107 489 116
do 	493 107 506 116
not 	510 107 526 116
leave 	529 107 556 116
this 	559 107 577 116
line 	580 107 598 116
blank	601 107 630 116
.	629 107 631 116
Zamora	101 123 152 133
, 	155 123 158 133
Rico	171 123 204 133
2 	98 138 108 146
Business 	110 138 159 146
name	162 138 190 146
/	188 138 195 146
disregarded 	195 138 254 146
entity 	258 138 287 146
name	290 138 319 146
, 	319 138 321 146
if 	324 138 331 146
different 	333 138 376 146
from 	379 138 402 146
above	406 138 437 146
Star 	100 153 138 163
Bright 	144 153 196 163
Investment 	207 153 294 163
Group	303 153 346 163
3 	98 171 106 180
Check 	112 171 146 180
appropriate 	149 171 208 180
box 	211 171 230 180
for 	233 171 248 180
federal 	250 171 284 180
tax 	288 171 305 180
classification 	307 171 373 180
of 	377 171 386 180
the 	390 171 406 180
person 	409 171 444 180
whose 	447 171 481 180
name 	484 171 512 180
is 	515 171 524 180
entered 	527 171 565 180
on 	569 171 583 180
line 	585 171 603 180
1. 	606 171 615 180
Check 	617 171 652 180
only 	655 171 676 180
one 	679 171 700 180
of 	703 171 713 180
the	716 171 733 180
following 	113 181 159 189
seven 	162 181 192 189
boxes	195 181 226 189
.	227 181 230 189
single	128 214 166 222
-	159 214 163 222
member 	162 214 205 222
LLC	208 214 229 222
Limited 	128 232 166 242
liability 	169 232 205 242
company	208 232 255 242
. 	255 232 258 242
Enter 	261 232 289 242
the 	291 232 307 242
tax 	311 232 327 242
classification 	330 232 395 242
(	399 232 402 242
C	402 232 410 242
=	411 232 416 242
C 	417 232 425 242
corporation	428 232 487 242
, 	488 232 490 242
S	494 232 501 242
=	501 232 507 242
S 	508 232 515 242
corporation	519 232 577 242
, 	578 232 580 242
P	584 232 591 242
=	592 232 597 242
Partnership	598 232 656 242
)	656 232 660 242
4 	745 170 757 179
Exemptions 	759 170 821 179
(	823 170 827 179
codes 	827 170 858 179
apply 	862 170 890 179
only 	893 170 915 179
to	917 170 927 179
certain 	748 181 783 189
entities	785 181 823 189
, 	823 181 825 189
not 	829 181 846 189
individuals	849 181 902 189
; 	903 181 905 189
see	909 181 927 189
instructions 	748 190 808 199
on 	811 190 823 199
page 	827 190 853 199
3	854 190 862 199
)	860 190 864 199
:	865 190 868 199
Individual	128 203 176 212
/	177 203 182 212
sole 	182 203 204 212
proprietor 	205 203 255 212
or	259 203 270 212
C 	312 203 324 211
Corporation	324 203 389 211
☐	292 198 306 209
☐	410 198 424 209
☐	105 200 120 211
☐	529 198 543 209
☑	645 198 659 209
☐	105 230 120 241
S 	429 203 440 211
Corporation	438 203 503 211
Partnership	548 203 609 210
Trust	664 202 696 209
/	690 202 696 209
estate	696 202 727 209
Exempt 	745 216 786 225
payee 	788 216 819 225
code 	821 216 846 225
(	849 216 852 225
if 	852 216 858 225
any	861 216 879 225
)	877 216 881 225
Exemption 	748 246 802 256
from 	803 246 828 256
FATCA 	833 246 868 256
reporting	872 246 917 256
code 	749 261 777 271
(	775 261 781 270
if 	779 261 787 270
any	788 261 808 270
)	806 261 811 270
(	745 291 751 298
Applies 	747 290 778 298
to 	778 290 786 298
accounts 	787 290 821 298
maintained 	823 290 864 298
outside 	866 290 893 298
the 	895 290 906 298
U.S.	908 290 925 298
)	923 290 927 298
☐	106 289 120 300
Note	127 246 155 256
: 	154 246 158 256
Check 	160 246 195 256
the 	196 246 214 256
appropriate 	217 246 275 256
box 	279 246 298 256
in 	300 246 310 256
the 	313 246 329 256
line 	331 246 350 256
above 	353 246 384 256
for 	388 246 402 256
the 	405 246 420 256
tax 	424 246 440 256
classification 	443 246 508 256
of 	512 246 523 256
the 	525 246 542 256
single	544 246 575 256
-	575 246 578 256
member 	579 246 621 256
owner	625 246 656 256
. 	656 246 659 256
Do 	665 246 680 256
not 	683 246 700 256
check	703 246 733 256
LLC 	129 257 150 265
if 	153 257 160 265
the 	162 257 178 265
LLC 	182 257 201 265
is 	206 257 213 265
classified 	217 257 264 265
as 	267 257 280 265
a 	282 257 289 265
single	292 257 322 265
-	323 257 325 265
member 	327 257 369 265
LLC 	372 257 393 265
that 	396 257 416 265
is 	419 257 427 265
disregarded 	430 257 491 265
from 	495 257 518 265
the 	522 257 538 265
owner 	541 257 573 265
unless 	576 257 608 265
the 	612 257 627 265
owner 	631 257 663 265
of 	666 257 676 265
the 	679 257 694 265
LLC 	698 257 718 265
is	722 257 732 265
another 	129 266 167 275
LLC 	171 266 191 275
that 	195 266 214 275
is 	218 266 225 275
not 	229 266 247 275
disregarded 	250 266 311 275
from 	314 266 337 275
the 	341 266 357 275
owner 	361 266 391 275
for 	395 266 409 275
U.S. 	412 266 432 275
federal 	437 266 471 275
tax 	475 266 491 275
purposes	494 266 542 275
. 	542 266 544 275
Otherwise	548 266 600 275
, 	600 266 602 275
a 	606 266 613 275
single	616 266 645 275
-	646 266 649 275
member 	650 266 692 275
LLC 	696 266 716 275
that	720 266 739 275
is 	126 276 139 286
disregarded 	139 276 201 285
from 	204 276 227 285
the 	231 276 246 285
owner 	250 276 282 285
should 	284 276 319 285
check 	322 276 353 285
the 	356 276 372 285
appropriate 	375 276 435 285
box 	438 276 457 285
for 	460 276 474 285
the 	477 276 493 285
tax 	496 276 513 285
classification 	515 276 581 285
of 	584 276 596 285
its 	597 276 610 285
owner	613 276 645 285
.	645 276 647 285
Other 	127 292 158 301
(	159 292 164 301
see 	163 292 182 301
instructions	184 292 244 301
)	243 292 246 301
5 	98 304 108 314
Address 	110 304 155 314
(	157 304 161 314
number	162 304 200 314
, 	201 304 203 314
street	207 304 236 314
, 	237 304 238 314
and 	242 304 261 314
apt	265 304 281 314
. 	282 304 284 314
or 	287 304 298 314
suite 	301 304 325 314
no	329 304 341 314
.	342 304 344 314
) 	344 304 348 314
See 	350 304 370 314
instructions	374 304 433 314
.	432 304 435 314
1214 	99 320 132 330
Mandalay 	141 320 213 330
Lane 	221 320 255 330
Apt 	265 320 291 330
No.606	300 320 353 330
6 	99 335 108 343
City	112 334 133 343
, 	133 334 134 343
state	138 334 164 343
, 	164 334 166 343
and 	170 334 189 343
ZIP 	192 334 210 343
code	213 334 239 343
Sanger 	99 350 150 360
Alaska 	159 350 212 360
3213	222 350 255 360
7 	97 365 106 374
List 	109 365 133 374
account 	132 365 173 374
number	176 365 216 374
(	216 365 219 374
s	218 365 225 374
) 	224 365 227 374
here 	230 365 253 374
(	255 365 259 374
optional	259 365 300 374
)	300 365 303 374
Requester's 	640 304 701 314
name 	705 304 734 313
and 	737 304 755 313
address 	759 304 800 313
(	803 304 806 313
optional	807 304 846 313
)	847 304 850 313
Taxpayer 	147 395 219 408
Identification 	225 395 325 408
Number 	332 395 393 408
(	398 395 402 408
TIN	402 395 428 408
)	428 395 433 408
Enter 	58 412 89 422
your 	92 412 118 422
TIN 	121 412 141 422
in 	146 412 155 422
the 	160 412 178 422
appropriate 	182 412 249 422
box	252 412 275 422
. 	276 412 278 422
The 	281 412 304 422
TIN 	307 412 327 422
provided 	332 412 383 422
must 	387 412 415 422
match 	420 412 456 422
the 	460 412 478 422
name 	482 412 514 422
given 	518 412 549 422
on 	553 412 567 422
line 	571 412 591 422
1 	596 412 600 422
to 	605 412 617 422
avoid	621 412 653 422
backup 	58 423 101 434
withholding	105 423 172 434
. 	174 423 176 434
For 	181 423 199 434
individuals	203 423 265 434
, 	265 423 267 434
this 	272 423 292 434
is 	296 423 306 434
generally 	310 423 362 434
your 	365 423 391 434
social 	395 423 428 434
security 	432 423 478 434
number 	482 423 527 434
(	530 423 534 434
SSN	534 423 559 434
)	560 423 563 434
. 	564 423 567 434
However	572 423 622 434
, 	623 423 625 434
for 	630 423 645 434
a	650 423 656 434
resident 	59 434 104 444
alien	108 434 134 444
, 	136 434 138 444
sole 	143 434 166 444
proprietor	170 434 228 444
, 	228 434 230 444
or 	235 434 247 444
disregarded 	250 434 320 444
entity	324 434 356 444
, 	357 434 359 444
see 	364 434 384 444
the 	387 434 406 444
instructions 	410 434 477 444
for 	481 434 496 444
Part 	501 434 524 444
I	527 434 531 444
, 	532 434 534 444
later	539 434 565 444
. 	565 434 567 444
For 	572 434 591 444
other	594 434 625 444
entities	57 445 100 456
, 	101 445 102 456
it 	108 445 113 456
is 	118 445 127 456
your 	130 445 157 456
employer 	160 445 215 456
identification 	218 445 292 456
number 	296 445 342 456
(	344 445 348 456
EIN	348 445 369 456
)	369 445 372 456
. 	373 445 375 456
If 	377 445 387 456
you 	390 445 411 456
do 	415 445 430 456
not 	435 445 453 456
have 	457 445 484 456
a 	489 445 496 456
number	500 445 543 456
, 	544 445 546 456
see 	551 445 571 456
How 	575 445 602 456
to 	606 445 617 456
get 	621 445 640 456
a	643 445 650 456
TIN	58 458 78 466
, 	77 458 80 466
later	86 458 111 466
.	112 458 113 466
Social 	687 411 721 419
security 	725 411 769 419
number	772 411 813 419
or	680 460 696 466
Note	57 473 88 482
: 	88 473 91 482
If 	95 473 103 482
the 	106 473 124 482
account 	128 473 175 482
is 	179 473 188 482
in 	192 473 201 482
more 	207 473 235 482
than 	239 473 265 482
one 	269 473 291 482
name	295 473 327 482
, 	327 473 329 482
see 	334 473 354 482
the 	357 473 377 482
instructions 	380 473 447 482
for 	451 473 468 482
line 	470 473 490 482
1. 	495 473 505 482
Also 	508 473 534 482
see 	538 473 559 482
What 	562 473 593 482
Name 	596 473 630 482
and	634 473 655 482
Number 	56 483 105 493
To 	108 483 122 493
Give 	126 483 153 493
the 	156 483 174 493
Requester 	179 483 239 493
for 	242 483 258 493
guidelines 	262 483 320 493
on 	325 483 339 493
whose 	343 483 380 493
number 	385 483 430 493
to 	432 483 444 493
enter	448 483 478 493
.	478 483 480 493
Employer 	687 471 740 480
identification 	743 471 813 480
number	817 471 860 480
67	688 496 721 503
2548506	758 495 909 504
Part 	63 517 101 526
II	101 517 110 526
Certification	149 517 243 526
Under 	57 534 94 544
penalties 	98 534 150 544
of 	154 534 165 544
perjury	169 534 209 544
, 	209 534 212 544
I 	216 534 220 544
certify 	224 534 259 544
that	262 534 286 544
:	285 534 287 544
1. 	58 548 68 558
The 	72 548 94 558
number 	98 548 143 558
shown 	147 548 185 558
on 	189 548 203 558
this 	207 548 227 558
form 	232 548 258 558
is 	262 548 271 558
my 	276 548 294 558
correct 	296 548 337 558
taxpayer 	341 548 393 558
identification 	395 548 470 558
number 	474 548 519 558
(	522 548 525 558
or 	526 548 538 558
I 	542 548 544 558
am 	548 548 565 558
waiting 	569 548 610 558
for 	615 548 631 558
a 	635 548 642 558
number 	646 548 690 558
to 	694 548 704 558
be 	709 548 723 558
issued 	727 548 765 558
to 	769 548 780 558
me	784 548 802 558
)	802 548 805 558
; 	806 548 808 558
and	813 548 835 558
2. 	57 560 68 571
I 	72 560 76 571
am 	79 560 97 571
not 	101 560 120 571
subject 	124 560 166 571
to 	170 560 182 571
backup 	186 560 229 571
withholding 	233 560 299 571
because	304 560 353 571
: 	353 560 356 571
(	360 560 364 571
a	364 560 372 571
) 	369 560 373 571
I 	378 560 381 571
am 	385 560 402 571
exempt 	407 560 450 571
from 	455 560 481 571
backup 	485 560 527 571
withholding	532 560 598 571
, 	600 560 601 571
or 	606 560 618 571
(	622 560 625 571
b	625 560 633 571
) 	633 560 637 571
I 	641 560 643 571
have 	648 560 675 571
not 	679 560 697 571
been 	702 560 730 571
notified 	734 560 777 571
by 	782 560 795 571
the 	798 560 817 571
Internal 	821 560 863 571
Revenue	869 560 919 571
Service 	73 571 116 582
(	120 571 124 582
IRS	124 571 144 582
) 	144 571 147 582
that 	151 571 174 582
I 	177 571 179 582
am 	184 571 201 582
subject 	206 571 249 582
to 	253 571 263 582
backup 	268 571 311 582
withholding 	315 571 381 582
as 	386 571 398 582
a 	403 571 410 582
result 	414 571 445 582
of 	449 571 461 582
a 	464 571 471 582
failure 	475 571 510 582
to 	514 571 525 582
report 	530 571 564 582
all 	568 571 580 582
interest 	584 571 627 582
or 	631 571 643 582
dividends	647 571 703 582
, 	704 571 706 582
or 	711 571 722 582
(	725 571 729 582
c	729 571 736 582
) 	736 571 740 582
the 	743 571 761 582
IRS 	765 571 786 582
has 	790 571 810 582
notified 	815 571 857 582
me 	862 571 879 582
that 	883 571 906 582
I 	910 571 912 582
am	916 571 934 582
no 	73 583 88 593
longer 	91 583 128 593
subject 	131 583 174 593
to 	178 583 189 593
backup 	193 583 236 593
withholding	240 583 307 593
; 	308 583 310 593
and	314 583 336 593
3. 	58 599 68 610
I 	72 599 75 610
am 	80 599 97 610
a 	101 599 108 610
U.S. 	113 599 135 610
citizen 	141 599 178 610
or 	183 599 195 610
other 	198 599 228 610
U.S. 	232 599 255 610
person 	261 599 300 610
(	303 599 307 610
defined 	308 599 351 610
below	356 599 390 610
)	389 599 393 610
; 	394 599 396 610
and	401 599 422 610
4. 	58 614 68 625
The 	72 614 94 625
FATCA 	100 614 139 625
code	143 614 172 625
(	171 614 175 625
s	175 614 182 625
) 	181 614 185 625
entered 	189 614 233 625
on 	238 614 251 625
this 	256 614 276 625
form 	280 614 307 625
(	310 614 314 625
if 	313 614 321 625
any	324 614 346 625
) 	344 614 348 625
indicating 	353 614 409 625
that 	412 614 435 625
I 	439 614 441 625
am 	446 614 463 625
exempt 	468 614 511 625
from 	515 614 542 625
FATCA 	547 614 588 625
reporting 	591 614 643 625
is 	647 614 656 625
correct	660 614 701 625
.	703 614 705 625
Certification 	58 630 130 640
instructions	135 630 204 640
. 	205 630 207 640
You 	211 630 233 640
must 	238 630 265 640
cross 	268 630 299 640
out 	302 630 320 640
item 	323 630 346 640
2 	350 630 357 640
above 	361 630 395 640
if 	398 630 405 640
you 	408 630 427 640
have 	431 630 459 640
been 	462 630 489 640
notified 	493 630 534 640
by 	538 630 551 640
the 	554 630 572 640
IRS 	576 630 595 640
that 	599 630 620 640
you 	623 630 643 640
are 	647 630 665 640
currently 	668 630 717 640
subject 	720 630 761 640
to 	764 630 774 640
backup 	779 630 820 640
withholding 	823 630 887 640
because	890 630 938 640
you 	57 642 77 652
have 	82 642 108 652
failed 	110 642 141 652
to 	145 642 156 652
report 	160 642 193 652
all 	196 642 208 652
interest 	212 642 253 652
and 	257 642 277 652
dividends 	281 642 335 652
on 	338 642 352 652
your 	355 642 380 652
tax 	383 642 401 652
return	405 642 436 652
. 	437 642 439 652
For 	444 642 462 652
real 	465 642 485 652
estate 	489 642 522 652
transactions	527 642 594 652
, 	595 642 597 652
item 	600 642 625 652
2 	628 642 635 652
does 	638 642 666 652
not 	670 642 688 652
apply	691 642 722 652
. 	722 642 725 652
For 	729 642 747 652
mortgage 	751 642 804 652
interest 	807 642 848 652
paid	852 642 875 652
,	877 642 879 652
acquisition 	58 652 117 663
or 	122 652 133 663
abandonment 	136 652 213 663
of 	217 652 228 663
secured 	231 652 275 663
property	279 652 326 663
, 	327 652 329 663
cancellation 	333 652 399 663
of 	403 652 414 663
debt	417 652 442 663
, 	442 652 445 663
contributions 	449 652 522 663
to 	526 652 536 663
an 	540 652 553 663
individual 	558 652 609 663
retirement 	614 652 669 663
arrangement 	673 652 743 663
(	746 652 749 663
IRA	750 652 770 663
)	768 652 772 663
, 	773 652 775 663
and 	779 652 800 663
generally	804 652 854 663
, 	854 652 856 663
payments	861 652 915 663
other 	57 664 88 674
than 	90 664 115 674
interest 	118 664 159 674
and 	163 664 183 674
dividends	187 664 241 674
, 	241 664 244 674
you 	247 664 267 674
are 	271 664 288 674
not 	292 664 310 674
required 	315 664 359 674
to 	364 664 373 674
sign 	377 664 400 674
the 	404 664 422 674
certification	425 664 489 674
, 	490 664 492 674
but 	496 664 514 674
you 	518 664 538 674
must 	542 664 569 674
provide 	573 664 614 674
your 	618 664 643 674
correct 	646 664 684 674
TIN	688 664 707 674
. 	709 664 710 674
See 	715 664 736 674
the 	740 664 757 674
instructions 	760 664 825 674
for 	828 664 844 674
Part 	847 664 869 674
II	874 664 878 674
, 	880 664 882 674
later	887 664 911 674
.	911 664 912 674
Sign	56 683 92 695
Signature 	124 689 180 698
of	182 689 195 698
Here 	56 696 98 705
U.S. 	125 700 147 708
person	152 700 191 708
General 	58 721 142 734
Instructions	151 721 279 734
Section 	58 744 102 752
references 	107 744 167 752
are 	172 744 189 752
to 	193 744 204 752
the 	208 744 226 752
Internal 	231 744 273 752
Revenue 	278 744 328 752
Code 	331 744 364 752
unless 	368 744 405 752
otherwise	409 744 465 752
noted	57 756 92 763
.	92 756 97 763
Future 	58 771 99 780
developments	101 771 190 780
. 	191 771 193 780
For 	197 771 217 780
the 	220 771 238 780
latest 	241 771 274 780
information 	278 771 343 780
about 	347 771 380 780
developments	383 771 467 780
related 	59 781 98 791
to 	101 781 113 791
Form 	118 781 146 791
W	150 781 163 791
-	163 781 167 791
9 	168 781 175 791
and 	179 781 201 791
its 	205 781 218 791
instructions	222 781 290 791
, 	290 781 292 791
such 	296 781 324 791
as 	329 781 342 791
legislation 	346 781 404 791
enacted	408 781 455 791
after 	58 793 84 803
they 	88 793 113 803
were 	116 793 144 803
published	149 793 205 803
, 	206 793 208 803
go 	212 793 227 803
to 	230 793 242 803
www.irs.gov/FormW9	246 793 372 803
.	373 793 375 803
Purpose 	59 812 135 826
of 	142 812 159 825
Form	167 812 213 825
An 	55 832 80 843
individual 	76 832 131 843
or 	137 832 149 843
entity 	152 832 184 843
(	187 832 191 843
Form 	191 832 221 843
W	225 832 237 843
-	238 832 241 843
9 	242 832 249 843
requester	254 832 308 843
) 	307 832 311 843
who 	315 832 340 843
